customer_id,full_name,gender,date_of_birth,province,occupation,monthly_income,join_date,customer_segment
C07865,Bác Quang Dương,Female,1999-03-05,Hue,Bank Employee,30038446.48,2021-08-10,Affluent
C07866,Quý cô Hà Bùi,Other,2008-02-13,Can Tho,Sales,7361225.7,2023-03-06,Mass
C07867,Trọng Bùi,Female,1983-10-11,Ho Chi Minh City,Student,12127867.73,2025-06-24,Mass
C07868,Quý cô Xuân Mai,Male,1973-09-03,Ba Ria - Vung Tau,Office Staff,55640758.28,2021-08-14,Affluent
C07869,Hà Hoàng,Male,1985-12-08,Can Tho,Student,13390426.84,2025-04-06,Mass
C07870,Cô Hồng Mai,Female,1990-09-05,Dong Nai,Accountant,4738060.83,2023-07-23,Mass
C07871,Cô Hà Phạm,Male,2005-12-18,Da Nang,Doctor,36073218.22,2018-01-09,Affluent
C07872,Chi Trần,Female,1984-08-11,Thanh Hoa,Business Owner,38177601.87,2025-11-09,Affluent
C07873,Nhật Phú Phạm,Male,2000-08-30,Ba Ria - Vung Tau,Teacher,16659803.61,2018-08-30,Mass
C07874,Cô Kim Phạm,Male,1974-08-07,Bac Ninh,Engineer,16663205.24,2022-06-14,Mass
C07875,Quý cô Xuân Trần,Female,1980-02-10,Da Nang,Teacher,9866820.07,2018-01-03,Mass
C07876,Cô Chi Hoàng,Male,1979-07-19,Ba Ria - Vung Tau,IT Specialist,12628070.75,2025-12-04,Mass
C07877,Anh Thị Nguyễn,Female,1985-02-07,Hai Phong,IT Specialist,13637287.85,2026-04-25,Mass
C07878,Trọng Nguyễn,Female,1992-09-28,Hue,Business Owner,8880925.58,2025-10-23,Mass
C07879,Quý cô Dương Lê,Male,1990-12-16,Can Tho,Freelancer,47057795.92,2025-09-17,Affluent
C07880,Khoa Phú Mai,Male,1995-01-13,Nghe An,Bank Employee,16404869.18,2026-01-25,Mass
C07881,Minh Hải Đặng,Male,1982-03-16,Quang Ninh,Teacher,31997790.14,2022-12-01,Affluent
C07882,Lâm Đức Lê,Male,1975-04-12,Nam Dinh,Doctor,86743155.58,2022-06-12,Premium
C07883,Bác Trung Hoàng,Female,1974-06-11,Khanh Hoa,Engineer,13969146.74,2021-06-19,Mass
C07884,Chị Thành Đặng,Other,1991-05-17,Ba Ria - Vung Tau,IT Specialist,8794936.57,2022-09-11,Mass
C07885,Nhật Vũ,Male,1991-05-12,Hue,IT Specialist,92172920.23,2023-09-30,Premium
C07886,Khoa Lê,Male,2003-10-31,Ha Noi,Bank Employee,11119955.11,2024-12-15,Mass
C07887,Tùng Quang Vũ,Male,1998-10-11,Ba Ria - Vung Tau,Engineer,14731731.44,2025-11-19,Mass
C07888,Quý ông Phúc Trần,Male,1975-11-02,Binh Duong,Teacher,7810634.19,2018-09-22,Mass
C07889,Chị Kim Nguyễn,Male,1972-09-22,Can Tho,Freelancer,33675910.21,2023-04-15,Affluent
C07890,Nhật Mai,Male,2001-07-23,Quang Ninh,Bank Employee,15644521.99,2025-12-27,Mass
C07891,Lâm Đức Đặng,Male,1995-02-20,Hue,Accountant,96783402.28,2021-03-19,Premium
C07892,Tú Phạm,Female,1995-04-19,Bac Ninh,Student,9016429.14,2021-02-11,Mass
C07893,Dũng Phạm,Male,1982-11-06,Hai Phong,Student,32119317.51,2024-05-04,Affluent
C07894,Thành Bùi,Male,2006-04-11,Bac Ninh,Student,14552716.73,2023-08-13,Mass
C07895,Cô Duyên Phạm,Female,2004-08-23,Thanh Hoa,Government Employee,8014605.7,2022-02-06,Mass
C07896,Xuân Dương,Female,1977-09-02,Bac Ninh,Government Employee,7894668.71,2021-09-25,Mass
C07897,Phương Tấn Hoàng,Male,2008-06-25,Hai Phong,Doctor,14923067.49,2022-12-22,Mass
C07898,Dương Hoàng,Female,1993-11-02,Nghe An,Accountant,11119800.6,2021-09-22,Mass
C07899,Nhật Thế Đặng,Female,1994-07-26,Hue,Engineer,13013550.08,2018-05-04,Mass
C07900,Anh Anh Nguyễn,Male,1999-04-06,Ho Chi Minh City,Sales,180479308.31,2018-02-04,Premium
C07901,Cô Nhật Dương,Male,2007-07-11,Khanh Hoa,Sales,14021794.52,2022-06-21,Mass
C07902,Bà Dương Trần,Female,1983-05-22,Nam Dinh,Engineer,9198390.6,2020-02-22,Mass
C07903,Kim Quang Trần,Male,2001-10-21,Khanh Hoa,Freelancer,47489105.45,2025-11-01,Affluent
C07904,Chị Duyên Dương,Female,2001-02-20,Ho Chi Minh City,Teacher,78453383.66,2021-07-26,Premium
C07905,Quý cô Chi Nguyễn,Female,1980-12-04,Quang Ninh,Accountant,12146803.9,2022-10-31,Mass
C07906,Anh Tú Dương,Male,2008-03-16,Ho Chi Minh City,Teacher,22117681.36,2021-11-17,Mass
C07907,Bà Ngọc Lê,Male,1996-08-18,Thanh Hoa,Freelancer,31016548.19,2023-01-04,Affluent
C07908,Hoàng Lê,Female,1988-04-01,Hai Phong,Freelancer,14934642.72,2023-11-04,Mass
C07909,Bà Hà Hoàng,Male,1969-04-20,Bac Ninh,Engineer,21270637.84,2019-12-09,Affluent
C07910,Cô Hồng Phạm,Male,1981-06-26,Nam Dinh,Business Owner,43739473.13,2021-10-01,Affluent
C07911,Chị Kim Đặng,Female,1992-09-22,Ho Chi Minh City,Engineer,15806993.09,2023-07-11,Mass
C07912,Nam Trần,Male,1980-07-16,Hai Phong,Doctor,60000000.0,2022-09-04,Premium
C07913,Hải Vũ,Female,1971-03-19,Nam Dinh,Bank Employee,6954158.74,2021-08-03,Mass
C07914,Anh Lê,Male,2002-10-07,Dong Nai,Accountant,32356397.47,2020-10-13,Affluent
C07915,Tùng Vũ,Male,1969-07-28,Quang Ninh,Bank Employee,31908456.62,2023-01-16,Affluent
C07916,Cô Bảo Vũ,Male,1990-10-22,Nghe An,Engineer,177328089.11,2018-01-10,Premium
C07917,Bà Ngọc Hoàng,Male,1994-01-05,Can Tho,Engineer,7944292.93,2026-01-30,Mass
C07918,Bảo Bùi,Male,1994-11-21,Nghe An,Government Employee,19388571.44,2024-03-25,Mass
C07919,Vũ Đức Mai,Female,1989-10-31,Nam Dinh,Doctor,23585616.14,2021-05-22,Mass
C07920,Hải Quang Đặng,Female,1981-11-08,Can Tho,Student,28844097.54,2019-07-11,Affluent
C07921,Hạnh Văn Hoàng,Female,1990-01-13,Hai Phong,IT Specialist,27095905.45,2024-09-29,Affluent
C07922,Tú Vũ,Male,1998-09-24,Nghe An,Office Staff,30000000.0,2024-01-29,Mass
C07923,Bác Trung Hoàng,Female,1978-11-29,Binh Duong,Office Staff,16220744.47,2025-05-04,Mass
C07924,Lâm Dương,Female,1997-01-14,Ha Noi,Government Employee,20785613.17,2018-03-07,Mass
C07925,Linh Vũ,Male,1978-05-15,Can Tho,Office Staff,23184271.61,2018-05-17,Mass
C07926,Bà Thành Trần,Female,1970-08-12,Can Tho,Student,22457424.56,2021-10-20,Affluent
C07927,Vân Lê,Male,2002-10-02,Bac Ninh,Sales,66930519.56,2023-10-24,Premium
C07928,Hà Quang Nguyễn,Female,2000-10-29,Hue,Freelancer,13438382.49,2025-02-12,Mass
C07929,Bà Hồng Đặng,Male,1997-08-08,Dong Nai,Doctor,229111687.34,2019-02-03,Premium
C07930,Phúc Hoàng,Male,1970-03-10,Khanh Hoa,Business Owner,11972891.97,2019-07-16,Mass
C07931,Cô Hải Lê,Female,1969-08-31,Quang Ninh,Business Owner,54695883.45,2023-01-10,Affluent
C07932,Quý cô Hồng Bùi,Female,1995-05-23,Quang Ninh,Government Employee,5939834.55,2025-11-30,Mass
C07933,Khoa Bảo Hoàng,Female,1993-04-08,Khanh Hoa,Government Employee,28845714.05,2022-06-13,Affluent
C07934,Chị Khoa Đặng,Female,1988-09-07,Thanh Hoa,Business Owner,12380672.04,2024-04-12,Mass
C07935,Chị Vân Bùi,Female,1990-05-22,Khanh Hoa,Student,40954163.75,2024-09-18,Affluent
C07936,Khoa Vũ,Male,2004-07-03,Hue,Office Staff,39597110.35,2019-09-01,Affluent
C07937,Hà Mai,Male,1995-06-10,Hai Phong,Student,37164080.67,2026-05-10,Affluent
C07938,Cô Ánh Hoàng,Male,1980-03-06,Ho Chi Minh City,Sales,7817515.0,2019-05-07,Mass
C07939,Bà Lan Vũ,Female,1994-03-16,Da Nang,IT Specialist,33777259.87,2023-09-30,Affluent
C07940,Bà An Bùi,Female,1996-06-15,Ha Noi,Business Owner,143323166.26,2024-12-29,Premium
C07941,Hải Xuân Mai,Male,1998-09-02,Nam Dinh,Doctor,29628239.44,2024-05-22,Affluent
C07942,Bà Hồng Phạm,Female,1998-03-13,Nam Dinh,Bank Employee,17586402.95,2021-01-13,Mass
C07943,Bà Dương Mai,Male,1996-01-05,Hue,Teacher,40179691.39,2025-12-03,Affluent
C07944,Chị Thảo Phạm,Female,1969-04-26,Bac Ninh,Teacher,34223157.52,2020-07-15,Affluent
C07945,Bác Tú Mai,Male,1978-07-23,Nam Dinh,Student,195138940.38,2024-03-13,Premium
C07946,Kim Đức Nguyễn,Female,1979-03-23,Nam Dinh,Engineer,34824030.03,2022-08-20,Affluent
C07947,Thành Thế Lê,Male,1983-06-16,Ho Chi Minh City,Freelancer,7647082.04,2022-01-27,Mass
C07948,Quang Mai,Female,1999-04-20,Nghe An,Accountant,9711107.53,2026-05-14,Mass
C07949,Quý cô Khoa Lê,Male,1966-04-27,Binh Duong,Government Employee,9029545.82,2020-10-02,Mass
C07950,Dũng Văn Dương,Male,2000-09-12,Nghe An,Doctor,8327258.64,2025-02-07,Mass
C07951,Trung Đặng,Female,1984-05-15,Binh Duong,Teacher,12614212.28,2023-04-25,Mass
C07952,Duyên Đặng,Female,1979-04-09,Khanh Hoa,Government Employee,42808041.11,2019-05-27,Affluent
C07953,Bà Khoa Vũ,Female,2006-09-22,Hue,Freelancer,9046332.53,2022-04-10,Mass
C07954,Ông Quang Hoàng,Female,1975-07-08,Da Nang,Bank Employee,32929160.02,2022-08-26,Affluent
C07955,Khoa Bảo Vũ,Female,1977-02-14,Hue,Student,11387523.41,2020-09-10,Mass
C07956,Trung Tấn Hoàng,Male,2001-06-02,Hai Phong,Teacher,10791571.12,2020-08-02,Mass
C07957,Nhật Bùi,Female,2001-07-30,Nghe An,Doctor,9844994.79,2024-10-23,Mass
C07958,Hưng Đức Dương,Female,1988-04-10,Da Nang,Bank Employee,122708573.4,2024-04-16,Premium
C07959,Phương Mai,Female,2008-09-12,Quang Ninh,Teacher,34818110.19,2018-03-14,Affluent
C07960,Cô Ngọc Hoàng,Male,1997-02-11,Thanh Hoa,Engineer,9563573.62,2018-04-20,Mass
C07961,Anh Trí Mai,Male,1988-12-19,Nam Dinh,Sales,29672256.95,2018-03-14,Affluent
C07962,Anh Anh Vũ,Male,1975-03-24,Ho Chi Minh City,Freelancer,18187386.54,2023-02-06,Mass
C07963,Hải Hữu Mai,Male,1977-04-03,Ho Chi Minh City,Doctor,10091445.47,2025-03-16,Mass
C07964,Kim Mai Hoàng,Male,2001-05-27,Khanh Hoa,Engineer,12349519.13,2020-06-07,Mass
C07965,Bảo Nguyễn,Male,1992-06-02,Can Tho,Student,9697019.24,2023-12-06,Mass
C07966,Nhật Đức Dương,Male,2002-10-26,Can Tho,Accountant,98352995.14,2024-06-05,Premium
C07967,Ánh Bùi,Female,1995-02-27,Hue,Bank Employee,15269053.19,2026-05-09,Mass
C07968,Hương Vũ,Male,1983-02-01,Ho Chi Minh City,Bank Employee,17640309.25,2018-07-31,Mass
C07969,Ông Vũ Nguyễn,Female,2004-08-11,Hai Phong,Bank Employee,39474920.8,2021-04-24,Affluent
C07970,Bà Vi Dương,Male,1999-06-06,Nghe An,Business Owner,7828427.63,2023-04-03,Mass
C07971,Thành Bùi,Female,1995-07-06,Hue,Office Staff,48228954.45,2025-03-16,Affluent
C07972,Bác Huy Bùi,Female,1995-02-04,Can Tho,IT Specialist,55979438.83,2026-06-12,Affluent
C07973,Nam Tấn Trần,Male,1984-06-13,Bac Ninh,Student,85416047.62,2019-08-07,Premium
C07974,An Đức Bùi,Male,1978-06-20,Khanh Hoa,Doctor,119501496.56,2019-06-16,Premium
C07975,Bác Anh Hoàng,Male,2001-07-27,Da Nang,IT Specialist,22999847.2,2026-08-20,Mass
C07976,Chị Hạnh Phạm,Male,1988-02-13,Nam Dinh,Sales,12079204.25,2021-10-20,Mass
C07977,Trọng Bảo Hoàng,Male,2000-08-07,Ho Chi Minh City,Government Employee,18133209.63,2021-11-11,Mass
C07978,Nam Đức Đặng,Male,1985-08-14,Ba Ria - Vung Tau,Business Owner,14956410.63,2022-11-05,Mass
C07979,Dương Đặng,Other,1996-06-07,Can Tho,Accountant,16068194.96,2020-08-01,Mass
C07980,Kim Hải Dương,Female,1980-03-17,Can Tho,Government Employee,9495654.44,2023-09-02,Mass
C07981,Khoa Thị Lê,Female,2006-07-01,Dong Nai,Office Staff,41669105.52,2025-06-25,Affluent
C07982,Phúc Mai,Male,2008-04-12,Ba Ria - Vung Tau,Student,12655756.51,2024-08-04,Mass
C07983,Hà Mai Bảo Mai,Female,1995-05-29,Da Nang,Bank Employee,18383241.72,2024-08-30,Mass
C07984,Bà Nhật Trần,Male,1995-02-01,Ha Noi,Accountant,17680320.59,2026-02-06,Mass
C07985,Hưng Lê,Female,1995-10-18,Khanh Hoa,Teacher,17028756.97,2020-09-15,Mass
C07986,Hưng Hải Mai,Male,1967-11-16,Ha Noi,Teacher,65232077.27,2021-07-23,Premium
C07987,Châu Bảo Lê,Male,1987-08-24,Binh Duong,Accountant,79836659.11,2025-11-23,Affluent
C07988,Hạnh Quang Bùi,Female,1989-12-04,Nam Dinh,Accountant,35654827.18,2022-12-29,Affluent
C07989,Bà Duyên Phạm,Female,1982-01-10,Ho Chi Minh City,Engineer,12173786.01,2026-07-17,Mass
C07990,Phương Thị Bùi,Female,2008-02-19,Bac Ninh,Student,17835792.11,2018-11-18,Mass
C07991,Bà Vân Đặng,Female,2007-12-10,Da Nang,Freelancer,30886233.48,2025-02-23,Affluent
C07992,Cô Yến Trần,Male,1976-12-11,Quang Ninh,Student,86708612.4,2019-04-16,Premium
C07993,Vi Trần,Female,1998-04-13,Can Tho,IT Specialist,16324205.67,2025-02-03,Mass
C07994,Quý cô Phương Hoàng,Male,1999-11-13,Ha Noi,Engineer,7823465.76,2023-03-02,Mass
C07995,Khoa Tấn Trần,Male,1987-01-28,Khanh Hoa,Accountant,11255799.37,2025-07-26,Mass
C07996,Cô Vi Vũ,Male,2003-12-06,Hue,Sales,14996847.9,2024-04-23,Mass
C07997,Hoàng Mai Bảo Dương,Female,1985-01-25,Ho Chi Minh City,IT Specialist,10580285.32,2025-12-09,Mass
C07998,Minh Hữu Dương,Male,1993-11-15,Ho Chi Minh City,Teacher,40304611.19,2019-07-08,Affluent
C07999,Xuân Phạm,Male,1976-12-29,Can Tho,Bank Employee,10869155.71,2018-05-04,Mass
C08000,Thành Bảo Lê,Male,1983-05-28,Quang Ninh,Government Employee,41467422.82,2025-06-28,Affluent
C08001,Mai Bùi,Male,1981-09-06,Hue,Teacher,12166239.59,2021-08-11,Mass
C08002,Bà Thảo Vũ,Male,2000-12-04,Da Nang,Engineer,10206573.22,2024-07-14,Mass
C08003,Bà Hồng Mai,Female,1987-09-13,Khanh Hoa,Student,22677407.9,2019-02-07,Mass
C08004,Nhật Hải Phạm,Female,1995-10-24,Dong Nai,Office Staff,15904184.57,2018-02-02,Mass
C08005,Phương Trần,Male,1994-05-20,Ho Chi Minh City,Sales,12473054.96,2023-06-05,Mass
C08006,Chị Lâm Đặng,Female,1974-05-21,Quang Ninh,Bank Employee,15680361.25,2025-07-21,Mass
C08007,Quý ông Vũ Dương,Female,2004-05-02,Ba Ria - Vung Tau,Student,9821171.29,2022-06-03,Mass
C08008,Chi Phạm,Male,1976-10-11,Ho Chi Minh City,Teacher,12610930.84,2023-10-16,Mass
C08009,Nhật Vũ,Male,2003-09-08,Da Nang,Engineer,9009443.4,2024-07-29,Mass
C08010,Quang Dương,Male,1983-04-19,Hai Phong,Teacher,16995527.96,2020-11-14,Mass
C08011,Quý ông Phúc Bùi,Male,1990-06-05,Da Nang,Doctor,269157229.83,2023-03-13,Premium
C08012,Quý cô Lâm Bùi,Male,1981-02-18,Ho Chi Minh City,IT Specialist,11019740.72,2020-05-21,Mass
C08013,Bác Hưng Mai,Male,1999-07-27,Hue,Sales,8530919.43,2023-05-29,Mass
C08014,Quý ông Anh Dương,Male,1987-06-21,Ho Chi Minh City,Engineer,10113131.06,2025-12-13,Mass
C08015,Trọng Đức Vũ,Female,1972-02-26,Khanh Hoa,Engineer,20047727.0,2023-04-11,Mass
C08016,Bà Ánh Mai,Female,1984-08-27,Ho Chi Minh City,Bank Employee,7942737.5,2023-09-20,Mass
C08017,Hoàng Phú Phạm,Male,1998-03-04,Hai Phong,Bank Employee,165246978.85,2024-09-08,Premium
C08018,Quý ông Anh Nguyễn,Male,1997-05-19,Hue,Accountant,49008344.6,2022-08-16,Affluent
C08019,Quý cô Hồng Dương,Female,1985-01-23,Binh Duong,Bank Employee,12219192.97,2019-09-13,Mass
C08020,Phương Mai Bảo Vũ,Female,1998-08-16,Thanh Hoa,Engineer,34024297.73,2019-11-29,Affluent
C08021,Thảo Lê,Male,1988-06-08,Da Nang,Accountant,17223853.67,2025-05-12,Mass
C08022,Ánh Dương,Female,2000-09-05,Bac Ninh,Teacher,10945416.18,2020-03-18,Mass
C08023,Nhật Phú Trần,Male,1989-12-14,Da Nang,Student,15132489.8,2022-01-24,Mass
C08024,Trọng Dương,Male,2000-02-15,Can Tho,Student,23579486.63,2023-06-29,Affluent
C08025,Trung Thế Trần,Male,1983-09-30,Thanh Hoa,Government Employee,22197137.23,2026-05-15,Affluent
C08026,Thành Dương,Male,1976-01-25,Quang Ninh,Government Employee,11362659.71,2025-04-26,Mass
C08027,Chị Ngọc Hoàng,Female,2008-02-05,Binh Duong,Accountant,10142754.14,2026-02-21,Mass
C08028,Vi Nguyễn,Male,1985-10-22,Hai Phong,Teacher,9958846.67,2018-12-28,Mass
C08029,Duyên Vũ,Male,1989-10-11,Ho Chi Minh City,Freelancer,15548032.1,2022-07-17,Mass
C08030,Vi Bùi,Female,1993-06-03,Hai Phong,Freelancer,8644613.96,2022-12-13,Mass
C08031,Thành Phú Mai,Male,1993-10-10,Nam Dinh,Business Owner,19689799.26,2026-07-19,Mass
C08032,Chị Nhật Vũ,Male,1972-04-27,Hai Phong,Bank Employee,5917609.04,2021-10-11,Mass
C08033,Dũng Phạm,Male,1978-03-15,Bac Ninh,Office Staff,13097984.33,2022-06-02,Mass
C08034,Huy Phú Phạm,Male,1980-07-23,Can Tho,Engineer,29671933.04,2018-08-09,Affluent
C08035,Phúc Hoàng Lê,Male,2008-08-20,Hue,Business Owner,14723983.96,2023-09-22,Mass
C08036,Kim Thị Nguyễn,Male,2000-10-01,Binh Duong,Bank Employee,7381702.47,2021-05-15,Mass
C08037,Thảo Dương,Female,2005-01-16,Hai Phong,Engineer,14808872.19,2025-05-02,Mass
C08038,Ánh Hoàng,Male,1989-06-25,Binh Duong,Student,44260289.17,2026-05-25,Affluent
C08039,Hà Nguyễn,Female,1982-10-27,Ho Chi Minh City,Doctor,10356143.33,2022-02-03,Mass
C08040,Bà Duyên Đặng,Female,1991-01-29,Ba Ria - Vung Tau,Bank Employee,30021590.4,2026-08-02,Affluent
C08041,Hà Quang Hoàng,Female,1993-04-23,Khanh Hoa,Student,8553730.4,2022-12-10,Mass
C08042,Thành Quang Trần,Male,1985-10-13,Ha Noi,Sales,17482474.32,2023-10-18,Mass
C08043,Hải Đặng,Female,1999-09-13,Thanh Hoa,Engineer,166947275.02,2025-10-11,Premium
C08044,Quý cô Vi Vũ,Female,1988-11-28,Hue,Freelancer,37625114.05,2019-01-29,Affluent
C08045,Kim Quang Vũ,Male,2007-10-04,Nghe An,Teacher,60000000.0,2023-05-13,Premium
C08046,Châu Dương,Male,1988-11-01,Quang Ninh,Freelancer,15820600.08,2025-10-19,Mass
C08047,Hà Bảo Mai,Female,1998-06-15,Quang Ninh,Accountant,21529832.14,2020-03-09,Mass
C08048,Ông Anh Dương,Male,1982-05-24,Hue,Office Staff,8731936.89,2020-10-19,Mass
C08049,Kim Hữu Mai,Male,1989-12-28,Binh Duong,Government Employee,28554994.13,2022-01-13,Mass
C08050,Cô Nhật Đặng,Female,2004-08-18,Can Tho,Teacher,41010537.39,2018-10-04,Affluent
C08051,Bà Kim Đặng,Female,1994-07-06,Can Tho,Bank Employee,15368506.02,2018-09-16,Mass
C08052,Nam Quang Vũ,Female,1977-04-09,Dong Nai,Accountant,31170649.62,2023-04-22,Affluent
C08053,Chị Nhật Phạm,Male,1978-04-03,Da Nang,Government Employee,26110246.87,2019-09-28,Mass
C08054,Yến Lê,Male,1990-03-29,Da Nang,Teacher,15793803.67,2021-08-16,Mass
C08055,Quý cô Kim Vũ,Female,1996-10-24,Ha Noi,Accountant,12081162.34,2025-06-24,Mass
C08056,Linh Vũ,Male,1992-07-19,Nghe An,Student,15860539.37,2020-07-01,Mass
C08057,Anh Trọng Mai,Female,1977-04-07,Quang Ninh,Government Employee,33867356.21,2023-11-30,Affluent
C08058,Bảo Trí Trần,Female,1974-08-15,Da Nang,Student,55387962.9,2021-12-07,Affluent
C08059,Hưng Đặng,Female,1980-12-03,Ho Chi Minh City,Accountant,10017137.37,2019-10-04,Mass
C08060,Lâm Trần,Male,1996-10-26,Nam Dinh,Student,9030187.9,2022-08-17,Mass
C08061,Kim Thị Vũ,Male,1980-04-04,Da Nang,Office Staff,7852153.12,2019-09-11,Mass
C08062,Bác Bảo Phạm,Female,1983-06-02,Hai Phong,Office Staff,25305335.36,2019-05-19,Affluent
C08063,Cô Thảo Dương,Other,1981-04-08,Can Tho,Bank Employee,12072540.62,2024-02-16,Mass
C08064,Phúc Đức Dương,Male,1976-01-04,Thanh Hoa,Sales,17893110.53,2021-06-25,Mass
C08065,Khoa Lê,Female,1975-04-11,Dong Nai,Office Staff,54249494.64,2021-10-18,Affluent
C08066,Mai Đặng,Female,1988-11-04,Ha Noi,Sales,7999100.33,2019-03-22,Mass
C08067,Khoa Trần,Male,2001-11-06,Nghe An,Bank Employee,20000000.0,2023-06-16,Affluent
C08068,Xuân Lê,Female,2002-05-20,Nam Dinh,IT Specialist,12292568.96,2024-08-06,Mass
C08069,Quý cô Dương Phạm,Male,1997-01-02,Dong Nai,Student,11266786.93,2022-10-15,Mass
C08070,Vũ Bảo Bùi,Male,1985-03-22,Dong Nai,Bank Employee,10788532.99,2026-07-22,Mass
C08071,Châu Dương,Male,2003-06-10,Bac Ninh,Business Owner,34445486.1,2022-12-19,Affluent
C08072,Tú Phạm,Male,1999-12-12,Hue,Doctor,10914927.81,2023-05-19,Mass
C08073,Lâm Đặng,Female,1976-07-23,Quang Ninh,Student,10916002.08,2019-11-29,Mass
C08074,Phương Phạm,Female,1970-11-27,Ba Ria - Vung Tau,Engineer,19805887.56,2020-01-13,Mass
C08075,Lan Đặng,Male,1997-05-06,Bac Ninh,Government Employee,25078500.66,2023-08-05,Affluent
C08076,Trung Đức Bùi,Male,1991-04-26,Ha Noi,Sales,158618395.84,2019-04-18,Premium
C08077,Tùng Quang Đặng,Female,1996-09-27,Da Nang,Bank Employee,16489738.1,2023-04-23,Mass
C08078,Bà Dương Lê,Male,1977-03-07,Ha Noi,Freelancer,9152230.98,2025-03-12,Mass
C08079,Nhật Mai,Female,1998-07-10,Khanh Hoa,Engineer,15399551.12,2024-08-03,Mass
C08080,Dũng Thị Hoàng,Male,1989-06-05,Hue,Accountant,9438387.18,2023-12-22,Mass
C08081,Vũ Lê,Female,1994-04-23,Khanh Hoa,Engineer,11707443.15,2019-01-17,Mass
C08082,Thành Phú Mai,Male,2008-04-29,Thanh Hoa,Student,15687774.85,2022-11-21,Mass
C08083,Kim Dương,Male,1995-11-22,Thanh Hoa,Bank Employee,4529474.7,2021-12-04,Mass
C08084,Trọng Xuân Phạm,Female,1991-05-03,Nghe An,Student,9256784.19,2025-08-17,Mass
C08085,Cô Duyên Phạm,Male,1971-11-07,Binh Duong,Sales,9776689.13,2020-09-29,Mass
C08086,Tùng Hoàng,Male,2002-11-11,Khanh Hoa,Government Employee,14334698.75,2020-12-10,Mass
C08087,Phương Nguyễn,Male,1997-11-28,Ba Ria - Vung Tau,Accountant,9134851.92,2022-11-18,Mass
C08088,Mai Mai,Male,1984-12-19,Da Nang,Teacher,8337330.59,2020-10-24,Mass
C08089,Hạnh Bùi,Male,2007-01-25,Nam Dinh,Doctor,21955242.53,2019-10-09,Mass
C08090,Bà Lan Hoàng,Male,1984-06-13,Nghe An,Business Owner,10940083.18,2022-12-26,Mass
C08091,Bà Bảo Trần,Male,1991-08-27,Dong Nai,Freelancer,14324325.49,2024-02-24,Mass
C08092,Nhiên Mai Phạm,Female,1980-01-14,Thanh Hoa,Sales,9210234.38,2024-08-24,Mass
C08093,Ánh Hoàng,Female,1986-01-02,Binh Duong,Doctor,10049874.91,2020-02-07,Mass
C08094,Bảo Trần,Female,1993-09-12,Ho Chi Minh City,Office Staff,36728606.56,2021-08-18,Affluent
C08095,Hoàng Mai Bảo Phạm,Female,1991-04-23,Nam Dinh,Sales,43641918.89,2022-11-30,Affluent
C08096,Vũ Trần,Male,1985-04-23,Nghe An,Sales,7078396.69,2021-08-14,Mass
C08097,Thành Trần,Female,2005-08-26,Khanh Hoa,Doctor,10543460.5,2020-01-28,Mass
C08098,Chị Hương Đặng,Male,1970-08-05,Binh Duong,Bank Employee,27109128.38,2023-04-07,Affluent
C08099,Quang Hoàng Nguyễn,Male,1993-07-26,Bac Ninh,Freelancer,9946149.99,2018-08-15,Mass
C08100,Thành Phạm,Female,1997-03-07,Da Nang,Doctor,12772450.67,2020-03-08,Mass
C08101,Mai Nguyễn,Female,1975-04-02,Khanh Hoa,IT Specialist,14076343.04,2024-07-25,Mass
C08102,Khoa Nguyễn,Female,1999-09-21,Khanh Hoa,Accountant,300804932.63,2019-10-03,Premium
C08103,Quý ông Tùng Trần,Female,1989-10-08,Hai Phong,Freelancer,9804871.12,2018-01-01,Mass
C08104,An Hoàng,Female,1974-12-25,Thanh Hoa,Bank Employee,10183124.95,2023-04-12,Mass
C08105,Thành Thế Đặng,Female,1971-12-30,Quang Ninh,Student,26954633.83,2020-02-19,Affluent
C08106,Bảo Bảo Bùi,Male,1975-03-04,Bac Ninh,Office Staff,12874818.28,2023-04-05,Mass
C08107,Bà Linh Vũ,Male,1975-12-14,Ho Chi Minh City,Government Employee,61922139.05,2022-11-27,Affluent
C08108,Phương Lê,Female,2003-03-04,Ha Noi,Freelancer,18754369.91,2024-05-21,Mass
C08109,Bảo Bùi,Other,2006-01-15,Dong Nai,Sales,25564195.39,2018-02-15,Affluent
C08110,Dũng Lê,Female,1999-09-03,Ho Chi Minh City,Bank Employee,14313161.13,2022-01-30,Mass
C08111,Hồng Vũ,Female,1990-02-18,Can Tho,Teacher,11318165.71,2019-10-06,Mass
C08112,Khoa Trần,Female,1989-09-20,Ho Chi Minh City,Engineer,14759072.91,2022-12-14,Mass
C08113,Hồng Trần,Female,1982-10-07,Quang Ninh,Student,154908856.32,2022-07-16,Premium
C08114,Hải Hữu Hoàng,Male,1970-02-21,Nghe An,Teacher,11910612.62,2022-04-30,Mass
